OBJECTID,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,Longitude,Latitude,Kommentar,Stadtteil,typ,involved,art
148672.0,2017,4,12,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.473874843000033,49.54257126500005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148202.0,2017,4,14,2,Unfall mit Leichtverletzten,2.0,4.0,,0.0,1.0,1.0,0.0,,,8.483012337000048,49.513598829000045,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
44767.0,2017,4,12,2,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.461626970000054,49.49481522500008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
149081.0,2017,4,7,2,Unfall mit Leichtverletzten,5.0,2.0,,1.0,1.0,0.0,0.0,,,8.505371785000023,49.52225117000006,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148938.0,2017,4,6,2,Unfall mit Schwerverletzten,5.0,3.0,,1.0,0.0,0.0,0.0,,,8.510241762000021,49.52789792100003,,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148243.0,2017,4,14,1,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.466558606000035,49.490623226000025,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
148241.0,2017,4,13,1,Unfall mit Leichtverletzten,1.0,5.0,,1.0,1.0,0.0,0.0,,,8.472404980000022,49.48620561000007,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
149397.0,2017,4,12,1,Unfall mit Leichtverletzten,0.0,5.0,,1.0,1.0,0.0,0.0,,,8.487902159000043,49.50258362200003,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Unfall anderer Art
148981.0,2017,4,11,1,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.48771070600003,49.52674421900008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147444.0,2017,3,18,7,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.474915271000043,49.48523763400004,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
148069.0,2017,3,14,7,Unfall mit Leichtverletzten,4.0,6.0,,1.0,0.0,0.0,0.0,,,8.471450000000061,49.49355212100005,,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
147757.0,2017,3,0,7,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.467157332000056,49.48635360600008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147789.0,2017,3,14,6,Unfall mit Leichtverletzten,6.0,4.0,,1.0,0.0,1.0,0.0,,,8.468442826000057,49.48090247700002,,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
44021.0,2017,3,12,6,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.488948424000057,49.46278982500007,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147560.0,2017,3,12,6,Unfall mit Leichtverletzten,1.0,7.0,,1.0,0.0,0.0,0.0,,,8.466599646000077,49.49312356300004,,,sonstiger Unfall,Fahrrad,Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
147561.0,2017,3,11,6,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.559630120000065,49.46450061500008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148101.0,2017,3,10,6,Unfall mit Leichtverletzten,4.0,3.0,,1.0,0.0,0.0,0.0,,,8.474625593000042,49.49622831100004,,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
147827.0,2017,3,19,5,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.469317783000065,49.48943372900004,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
147231.0,2017,3,16,5,Unfall mit Schwerverletzten,0.0,1.0,,1.0,0.0,0.0,0.0,,,8.479562660000056,49.48026631300007,,,Fahrunfall,Fahrrad,Unfall anderer Art
148386.0,2017,3,16,5,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.519181419000063,49.49019773100008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148143.0,2017,3,15,5,Unfall mit Leichtverletzten,0.0,2.0,,1.0,0.0,0.0,0.0,,,8.477791110000055,49.47655015400005,,,Abbiegeunfall,Fahrrad,Unfall anderer Art
148385.0,2017,3,12,5,Unfall mit Leichtverletzten,0.0,1.0,,1.0,1.0,0.0,0.0,,,8.483021622000024,49.48132766300006,,,Fahrunfall,"Fahrrad, Pkw",Unfall anderer Art
44111.0,2017,3,11,5,Unfall mit Schwerverletzten,6.0,7.0,,0.0,0.0,1.0,0.0,,,8.465075249000051,49.50699703600003,,,sonstiger Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
147826.0,2017,3,10,5,Unfall mit Schwerverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.484958393000056,49.52386732700006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
43158.0,2017,3,5,5,Unfall mit Schwerverletzten,6.0,4.0,,0.0,0.0,1.0,0.0,,,8.482049608000068,49.52656232700008,,,Überschreiten-Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
147254.0,2017,3,9,4,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.478692454000054,49.49881624100004,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
43454.0,2017,3,18,3,Unfall mit Leichtverletzten,6.0,4.0,,1.0,0.0,1.0,0.0,,,8.51454558000006,49.47762979700008,,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
147903.0,2017,3,17,3,Unfall mit Schwerverletzten,5.0,2.0,,1.0,1.0,0.0,0.0,,,8.475802565000038,49.47352063900007,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148193.0,2017,3,16,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,0.0,,,8.478701078000029,49.489884354000026,,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
43677.0,2017,3,9,3,Unfall mit Leichtverletzten,3.0,2.0,,1.0,0.0,0.0,0.0,,,8.466305300000045,49.48307813900004,,,Abbiegeunfall,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
148192.0,2017,3,6,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,0.0,,,8.511800108000045,49.52329451000002,,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147456.0,2017,3,18,2,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.484895122000069,49.52396402300008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147457.0,2017,3,17,2,Unfall mit Leichtverletzten,1.0,5.0,,1.0,1.0,0.0,0.0,,,8.486039031000075,49.45559460900006,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
147664.0,2017,3,17,2,Unfall mit Leichtverletzten,4.0,2.0,,1.0,0.0,0.0,0.0,,,8.46575754500003,49.490834594000034,,,Abbiegeunfall,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
147662.0,2017,3,16,2,Unfall mit Leichtverletzten,1.0,5.0,,1.0,1.0,0.0,0.0,,,8.465577937000035,49.48834827300004,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
148013.0,2017,3,15,2,Unfall mit Leichtverletzten,0.0,7.0,,1.0,0.0,0.0,0.0,,,8.552083491000076,49.46904776200006,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
43770.0,2017,3,13,2,Unfall mit Leichtverletzten,6.0,4.0,,0.0,0.0,1.0,0.0,,,8.488990089000026,49.49836021600004,,,Überschreiten-Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
147719.0,2017,3,10,2,Unfall mit Leichtverletzten,0.0,7.0,,1.0,0.0,0.0,0.0,,,8.50905590700006,49.48557931400006,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
148012.0,2017,3,10,2,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.472499003000053,49.50009255800006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148014.0,2017,3,7,2,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.494858450000038,49.53340065800006,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
148043.0,2017,3,19,1,Unfall mit Schwerverletzten,0.0,7.0,,1.0,0.0,0.0,0.0,,,8.53374820700003,49.42487852500005,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
148042.0,2017,3,14,1,Unfall mit Schwerverletzten,6.0,7.0,,0.0,0.0,1.0,0.0,,,8.494024688000025,49.48658563500004,,,sonstiger Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
147000.0,2017,2,13,7,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.469140605000064,49.49833316300004,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146664.0,2017,2,12,7,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.48209147600005,49.453947552000045,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146831.0,2017,2,12,7,Unfall mit Schwerverletzten,0.0,1.0,,1.0,0.0,0.0,0.0,,,8.504094314000042,49.44187364800007,,,Fahrunfall,Fahrrad,Unfall anderer Art
147374.0,2017,2,16,6,Unfall mit Leichtverletzten,2.0,6.0,,1.0,1.0,0.0,0.0,,,8.503012429000023,49.52643795800003,,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
41957.0,2017,2,7,6,Unfall mit Leichtverletzten,5.0,2.0,,1.0,1.0,0.0,0.0,,,8.455887640000071,49.48695625700003,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147055.0,2017,2,16,5,Unfall mit Leichtverletzten,5.0,5.0,,1.0,1.0,0.0,0.0,,,8.502456731000052,49.45833506600008,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146703.0,2017,2,7,5,Unfall mit Leichtverletzten,5.0,2.0,,1.0,1.0,0.0,0.0,,,8.487842072000035,49.49558299400008,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147093.0,2017,2,21,4,Unfall mit Schwerverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.48667243500006,49.52676977800007,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146733.0,2017,2,17,4,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.481832284000063,49.45810835000003,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42068.0,2017,2,8,4,Unfall mit Leichtverletzten,5.0,2.0,,1.0,0.0,0.0,0.0,,,8.45574070400005,49.48702013700006,,,Abbiegeunfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147095.0,2017,2,8,4,Unfall mit Leichtverletzten,4.0,2.0,,1.0,1.0,0.0,0.0,,,8.48109546400002,49.45693789200004,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
146736.0,2017,2,7,4,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.454117763000056,49.54399307600005,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
147094.0,2017,2,7,4,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.50550144500005,49.53528466000006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147133.0,2017,2,19,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.481091107000054,49.45682240900004,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147134.0,2017,2,19,3,Unfall mit Leichtverletzten,6.0,7.0,,0.0,0.0,1.0,0.0,,,8.466620549000027,49.49942099300006,,,sonstiger Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
146922.0,2017,2,17,3,Unfall mit Leichtverletzten,0.0,7.0,,1.0,0.0,0.0,0.0,,,8.473849076000022,49.51812494400008,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
147132.0,2017,2,12,3,Unfall mit Leichtverletzten,6.0,5.0,,0.0,0.0,1.0,0.0,,,8.501493133000054,49.52336524100008,,,Unfall durch ruhenden Verkehr,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
147288.0,2017,2,8,3,Unfall mit Schwerverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.481254831000058,49.49778484900003,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
41598.0,2017,2,19,2,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.47003968200005,49.48162185100006,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
147316.0,2017,2,17,2,Unfall mit Leichtverletzten,6.0,7.0,,0.0,1.0,1.0,0.0,,,8.467660445000035,49.490596494000044,,,sonstiger Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
147157.0,2017,2,15,2,Unfall mit Schwerverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.527123044000064,49.50573437100008,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
147315.0,2017,2,12,2,Unfall mit Leichtverletzten,1.0,5.0,,1.0,1.0,0.0,0.0,,,8.487579195000023,49.49590069600004,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
41638.0,2017,2,10,1,Unfall mit Leichtverletzten,0.0,7.0,,1.0,0.0,0.0,0.0,,,8.564002171000027,49.46648195500006,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
40180.0,2017,1,21,7,Unfall mit Getöteten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.528013834000035,49.44467161400007,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146325.0,2017,1,11,7,Unfall mit Schwerverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.478776541000059,49.54696612900005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146169.0,2017,1,17,6,Unfall mit Schwerverletzten,6.0,2.0,,0.0,1.0,1.0,0.0,,,8.521769895000034,49.44527802700002,,,Abbiegeunfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146351.0,2017,1,7,6,Unfall mit Leichtverletzten,6.0,3.0,,0.0,1.0,1.0,0.0,,,8.512831855000059,49.454294119000046,,,Einbiegen / Kreuzen-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146012.0,2017,1,20,5,Unfall mit Leichtverletzten,1.0,5.0,,1.0,1.0,0.0,0.0,,,8.494104445000062,49.45154408300005,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
146540.0,2017,1,15,5,Unfall mit Schwerverletzten,6.0,7.0,,0.0,0.0,1.0,0.0,,,8.508229992000054,49.51533960100005,,,sonstiger Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
146384.0,2017,1,14,5,Unfall mit Leichtverletzten,0.0,5.0,,1.0,1.0,0.0,0.0,,,8.471418912000047,49.497585206000046,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Unfall anderer Art
145881.0,2017,1,12,5,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.472503075000077,49.487132100000046,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146386.0,2017,1,9,5,Unfall mit Leichtverletzten,6.0,6.0,,0.0,1.0,1.0,0.0,,,8.472254640000074,49.47853679400004,,,Unfall im Längsverkehr,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
145918.0,2017,1,7,4,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,0.0,,,8.470041073000061,49.50367894400006,,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146048.0,2017,1,19,3,Unfall mit Leichtverletzten,6.0,7.0,,0.0,1.0,1.0,0.0,,,8.495180052000023,49.501004286000075,,,sonstiger Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146049.0,2017,1,18,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.49271335700007,49.45435041900004,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
41399.0,2017,1,18,2,Unfall mit Leichtverletzten,6.0,4.0,,0.0,1.0,1.0,0.0,,,8.495566461000067,49.45318062300004,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146071.0,2017,1,16,2,Unfall mit Leichtverletzten,6.0,7.0,,0.0,1.0,1.0,0.0,,,8.471237957000028,49.48710725400008,,,sonstiger Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146279.0,2017,1,16,2,Unfall mit Leichtverletzten,6.0,7.0,,1.0,0.0,1.0,0.0,,,8.467627246000063,49.49217197000007,,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146281.0,2017,1,7,2,Unfall mit Schwerverletzten,5.0,3.0,,1.0,1.0,0.0,0.0,,,8.519797028000028,49.488473156000055,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
43003.0,2016,12,19,7,Unfall mit Leichtverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,,8.532010213,49.427366162,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
43622.0,2016,12,18,7,Unfall mit Leichtverletzten,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,8.472469653,49.480600836,,,Abbiegeunfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42272.0,2016,12,15,7,Unfall mit Leichtverletzten,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,8.48994017,49.461580467,,,Unfall im Längsverkehr,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121572.0,2016,12,14,7,Unfall mit Leichtverletzten,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,8.461656931,49.490386086,,,Abbiegeunfall,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
43670.0,2016,12,12,7,Unfall mit Schwerverletzten,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,8.488097074,49.463630452,,,Abbiegeunfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121447.0,2016,12,11,7,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,8.528328163,49.434524169,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121540.0,2016,12,20,6,Unfall mit Leichtverletzten,6.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,,8.463674099,49.494281589,,,sonstiger Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121912.0,2016,12,20,6,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,,8.471695743,49.498721085,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121035.0,2016,12,16,6,Unfall mit Leichtverletzten,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,,8.49045484,49.456053018,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121698.0,2016,12,16,6,Unfall mit Leichtverletzten,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,8.466553706,49.489406504,,,Abbiegeunfall,"Pkw, Fußgänger",Abkommen von Fahrbahn nach rechts
122214.0,2016,12,14,6,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,,8.477596998,49.552179774,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121172.0,2016,12,12,6,Unfall mit Leichtverletzten,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,8.475552449,49.479880362,,,sonstiger Unfall,Fahrrad,Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
42133.0,2016,12,22,5,Unfall mit Leichtverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,,8.460645172,49.494055406,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121666.0,2016,12,21,5,Unfall mit Leichtverletzten,6.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,,8.46796935,49.489682387,,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121717.0,2016,12,19,5,Unfall mit Leichtverletzten,6.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,,8.473466315,49.484866221,,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121218.0,2016,12,18,5,Unfall mit Leichtverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,,8.495793904,49.4990884,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121026.0,2016,12,17,5,Unfall mit Leichtverletzten,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,8.462167699,49.487015075,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121131.0,2016,12,14,5,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,,8.471020988,49.486866687,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121994.0,2016,12,9,5,Unfall mit Schwerverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,8.492598078,49.533025389,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
121586.0,2016,12,15,4,Unfall mit Leichtverletzten,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,8.466320166,49.486592524,,,Abbiegeunfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121590.0,2016,12,14,4,Unfall mit Leichtverletzten,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,8.472829938,49.482872749,,,Fahrunfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
122020.0,2016,12,10,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,8.506750687,49.509503817,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121490.0,2016,12,9,4,Unfall mit Schwerverletzten,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,8.466354618,49.487702998,,,sonstiger Unfall,Fußgänger,Zusammenstoß zwischen Fahrzeug und Fußgänger
121439.0,2016,12,8,4,Unfall mit Leichtverletzten,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,8.480633656,49.47146387,,,Fahrunfall,Fahrrad,Unfall anderer Art
121394.0,2016,12,18,3,Unfall mit Schwerverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,,8.482963966,49.481428167,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121480.0,2016,12,18,3,Unfall mit Schwerverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,,8.469980599,49.505473903,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121727.0,2016,12,18,3,Unfall mit Leichtverletzten,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,8.483777188,49.49725029,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42802.0,2016,12,15,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,,8.484897449,49.494382784,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
